record_id,hospital_id,procedure_id,period_id,patient_count,p50_wait_days,p90_wait_days,pct_within_benchmark,data_completeness
1720,33,7,10,83,21.7,38.6,67.3,Complete
1721,33,8,1,63,17.7,36.6,79.0,Complete
1722,33,8,2,45,20.9,35.4,83.8,Complete
1723,33,8,3,25,20.7,37.3,76.2,Complete
1724,33,8,4,29,21.0,39.3,72.6,Complete
1725,33,8,5,68,18.4,38.3,80.1,Complete
1726,33,8,6,35,18.1,35.2,83.1,Complete
1727,33,8,7,35,28.1,57.0,49.6,Complete
1728,33,8,8,18,27.2,53.3,50.7,Partial
1729,33,8,9,49,18.9,39.4,64.2,Complete
1730,33,8,10,69,22.3,39.8,68.9,Estimated
1731,34,1,1,104,113.9,192.0,95.4,Complete
1732,34,1,2,99,113.3,205.1,82.0,Partial
1733,34,1,3,129,98.9,203.7,79.3,Complete
1734,34,1,4,90,104.6,176.5,91.4,Complete
1735,34,1,5,94,85.4,182.1,99.7,Partial
1736,34,1,6,137,120.8,231.3,67.9,Complete
1737,34,1,7,40,149.9,279.6,66.8,Complete
1738,34,1,8,45,178.9,330.7,49.9,Complete
1739,34,1,9,203,131.2,222.7,69.1,Complete
1740,34,1,10,96,88.3,179.4,100.0,Complete
1741,34,2,1,53,142.5,249.2,58.6,Complete
1742,34,2,2,143,117.7,196.7,82.2,Complete
1743,34,2,3,121,104.7,187.5,83.3,Complete
1744,34,2,4,65,125.9,226.9,78.7,Partial
1745,34,2,5,95,108.7,223.4,82.3,Partial
1746,34,2,6,72,101.8,179.3,100.0,Complete
1747,34,2,7,60,139.8,267.1,58.6,Complete
1748,34,2,8,70,123.9,247.6,63.1,Complete
1749,34,2,9,118,116.0,223.4,67.4,Complete
1750,34,2,10,150,90.5,188.8,84.2,Complete
1751,34,3,1,133,1.4,2.5,76.5,Complete
1752,34,3,2,164,1.2,2.1,80.9,Complete
1753,34,3,3,236,1.3,2.5,81.1,Complete
1754,34,3,4,184,1.3,2.4,74.7,Complete
1755,34,3,5,177,1.0,2.0,100.0,Complete
1756,34,3,6,200,1.1,2.2,82.6,Complete
1757,34,3,7,102,1.3,2.8,68.2,Complete
1758,34,3,8,213,1.4,3.0,61.3,Complete
1759,34,3,9,230,1.2,2.3,88.5,Complete
1760,34,3,10,298,0.9,2.0,80.1,Complete
1761,34,4,1,188,78.0,144.3,78.9,Complete
1762,34,4,2,132,72.1,149.3,60.7,Complete
1763,34,4,3,174,70.4,130.0,81.0,Complete
1764,34,4,4,111,66.9,137.0,72.8,Complete
1765,34,4,5,130,73.6,144.6,75.6,Complete
1766,34,4,6,146,61.1,115.6,80.7,Complete
1767,34,4,7,42,91.9,190.6,60.9,Complete
1768,34,4,8,70,96.7,183.8,51.4,Complete
1769,34,4,9,179,51.2,112.2,80.9,Estimated
1770,34,4,10,53,72.1,129.5,83.0,Complete
1771,34,5,1,76,17.4,30.7,79.9,Complete
1772,34,5,2,80,17.8,30.8,80.8,Partial
1773,34,5,3,94,18.7,32.3,71.0,Complete
1774,34,5,4,157,16.9,30.4,85.5,Complete
1775,34,5,5,97,15.5,29.1,79.4,Partial
1776,34,5,6,57,12.5,26.9,100.0,Complete
1777,34,5,7,25,21.5,42.9,59.7,Complete
1778,34,5,8,103,28.6,51.9,55.0,Complete
1779,34,5,9,129,17.5,31.2,81.4,Complete
1780,34,5,10,118,14.4,29.4,78.4,Complete
1781,34,6,1,159,9.8,18.9,66.0,Complete
1782,34,6,2,256,9.5,17.7,69.0,Complete
1783,34,6,3,166,8.4,18.2,62.7,Complete
1784,34,6,4,170,6.8,14.2,96.2,Complete
1785,34,6,5,158,10.8,17.9,72.6,Complete
1786,34,6,6,149,8.9,18.1,80.9,Complete
1787,34,6,7,218,13.4,26.3,46.7,Complete
1788,34,6,8,122,13.0,26.3,42.9,Complete
1789,34,6,9,221,6.8,14.4,79.9,Complete
1790,34,6,10,213,7.8,13.0,100.0,Complete
1791,34,7,1,187,16.4,31.0,76.2,Partial
1792,34,7,2,97,17.3,36.3,65.0,Estimated
1793,34,7,3,65,17.9,32.7,74.6,Complete
1794,34,7,4,138,17.4,32.1,76.7,Complete
1795,34,7,5,145,16.2,31.6,71.1,Complete
1796,34,7,6,64,18.1,37.1,67.5,Complete
1797,34,7,7,40,28.8,52.7,51.0,Complete
1798,34,7,8,50,25.6,44.1,65.4,Complete
1799,34,7,9,183,14.2,29.7,86.6,Complete
1800,34,7,10,83,13.9,26.5,91.6,Complete
1801,34,8,1,92,22.6,38.8,72.8,Complete
1802,34,8,2,87,21.6,38.8,76.5,Complete
1803,34,8,3,109,18.6,38.3,66.9,Complete
1804,34,8,4,176,15.9,33.8,73.3,Complete
1805,34,8,5,64,20.9,37.8,69.1,Complete
1806,34,8,6,42,15.2,33.2,88.3,Complete
1807,34,8,7,23,22.4,47.7,57.0,Complete
1808,34,8,8,112,27.3,51.3,47.0,Complete
1809,34,8,9,114,14.9,32.2,76.7,Complete
1810,34,8,10,65,17.8,30.6,95.0,Complete
1811,35,4,1,46,54.8,104.1,87.6,Complete
1812,35,4,2,50,63.6,125.5,79.5,Complete
1813,35,4,3,43,58.4,102.2,98.1,Complete
1814,35,4,4,29,67.6,117.2,86.9,Complete
1815,35,4,5,61,58.5,120.3,77.4,Complete
1816,35,4,6,45,65.1,115.9,79.8,Partial
1817,35,4,7,51,105.2,184.2,55.2,Complete
1818,35,4,8,31,97.9,177.1,63.9,Partial
1819,35,4,9,67,69.8,123.4,85.3,Partial
1820,35,4,10,76,68.5,117.8,82.5,Estimated
1821,35,8,1,59,17.7,36.8,85.1,Complete
1822,35,8,2,78,14.4,27.2,99.4,Complete
1823,35,8,3,41,17.2,33.3,83.7,Complete
1824,35,8,4,74,16.4,33.5,77.7,Complete
1825,35,8,5,78,13.9,29.5,81.8,Complete
1826,35,8,6,58,14.8,27.4,100.0,Complete
1827,35,8,7,19,25.4,44.4,64.0,Complete
1828,35,8,8,31,26.8,46.6,53.2,Complete
1829,35,8,9,28,13.9,29.0,100.0,Complete
1830,35,8,10,49,12.7,26.4,100.0,Complete
1831,36,1,1,68,119.8,225.0,81.6,Partial
1832,36,1,2,47,117.9,225.4,64.9,Complete
1833,36,1,3,82,122.6,262.6,70.7,Partial
1834,36,1,4,58,130.4,251.0,68.1,Complete
1835,36,1,5,23,141.5,240.0,67.5,Complete
1836,36,1,6,86,119.4,225.7,82.1,Complete
1837,36,1,7,17,166.0,308.6,61.5,Complete
1838,36,1,8,13,127.4,277.5,67.6,Complete
1839,36,1,9,37,133.6,238.2,63.5,Complete
1840,36,1,10,69,130.5,218.7,83.6,Complete
1841,36,2,1,63,118.3,210.0,72.1,Complete
1842,36,2,2,87,159.2,274.0,64.3,Complete
1843,36,2,3,42,146.4,266.7,67.8,Partial
1844,36,2,4,31,129.9,272.0,63.6,Complete
1845,36,2,5,102,118.5,198.2,87.4,Complete
1846,36,2,6,83,123.6,237.0,73.0,Complete
1847,36,2,7,23,208.8,383.9,44.3,Complete
1848,36,2,8,41,202.9,385.4,47.0,Complete
1849,36,2,9,78,116.4,199.8,75.9,Complete
1850,36,2,10,74,119.8,212.7,72.4,Complete
1851,36,4,1,29,67.2,142.8,66.3,Partial
1852,36,4,2,56,67.7,143.2,79.1,Complete
1853,36,4,3,21,68.4,128.3,72.2,Complete
1854,36,4,4,25,72.4,127.3,79.2,Complete
1855,36,4,5,53,74.8,129.7,84.6,Estimated
1856,36,4,6,55,68.1,128.7,83.9,Complete
1857,36,4,7,32,80.9,175.6,56.3,Complete
1858,36,4,8,22,90.4,179.7,53.7,Complete
1859,36,4,9,100,68.6,124.2,74.8,Partial
1860,36,4,10,80,62.5,130.9,76.7,Estimated
1861,36,5,1,62,19.8,37.3,61.4,Complete
1862,36,5,2,44,22.5,42.5,54.6,Complete
1863,36,5,3,83,19.8,40.2,60.9,Complete
1864,36,5,4,63,18.1,34.8,65.6,Partial
1865,36,5,5,63,17.6,31.9,86.0,Complete
1866,36,5,6,37,18.9,36.9,76.3,Complete
1867,36,5,7,19,25.7,43.9,61.3,Complete
1868,36,5,8,9,25.8,52.8,43.5,Complete
1869,36,5,9,79,16.5,33.8,78.8,Complete
1870,36,5,10,78,21.9,38.4,69.5,Partial
1871,36,7,1,43,22.0,42.2,61.5,Complete
1872,36,7,2,72,19.1,42.1,57.5,Complete
1873,36,7,3,73,21.9,39.7,63.1,Complete
1874,36,7,4,47,18.0,33.9,79.7,Complete
1875,36,7,5,86,21.5,40.9,63.5,Complete
1876,36,7,6,70,19.9,34.5,69.6,Complete
1877,36,7,7,31,30.5,52.1,52.2,Complete
1878,36,7,8,43,23.8,52.6,50.3,Complete
1879,36,7,9,41,19.3,37.2,78.0,Complete
1880,36,7,10,90,16.5,29.8,87.5,Estimated
1881,36,8,1,57,24.4,41.2,66.2,Complete
1882,36,8,2,37,19.8,43.6,63.2,Complete
1883,36,8,3,52,21.9,37.9,67.0,Complete
1884,36,8,4,83,20.8,40.7,74.2,Complete
1885,36,8,5,59,18.9,36.6,76.4,Complete
1886,36,8,6,58,18.3,33.6,79.9,Complete
1887,36,8,7,51,23.2,49.2,55.0,Complete
1888,36,8,8,29,30.6,56.2,45.9,Complete
1889,36,8,9,66,18.9,38.2,79.0,Complete
1890,36,8,10,33,23.2,38.7,70.3,Complete
1891,37,1,1,38,117.9,256.1,57.3,Complete
1892,37,1,2,50,124.2,242.5,70.6,Complete
1893,37,1,3,69,117.7,240.9,68.9,Complete
1894,37,1,4,29,115.5,217.5,72.2,Complete
1895,37,1,5,56,109.1,241.2,70.7,Complete
1896,37,1,6,46,134.0,253.4,63.2,Complete
1897,37,1,7,12,147.8,296.3,62.7,Complete
1898,37,1,8,31,187.2,387.2,45.7,Complete
1899,37,1,9,66,117.0,252.6,64.5,Complete
1900,37,1,10,55,125.9,237.2,62.6,Complete
1901,37,8,1,58,20.0,33.3,88.5,Complete
1902,37,8,2,51,22.1,46.3,58.7,Complete
1903,37,8,3,26,22.1,37.0,78.3,Complete
1904,37,8,4,43,17.2,34.4,88.6,Complete
1905,37,8,5,24,18.4,35.8,82.8,Complete
1906,37,8,6,24,24.6,43.8,59.8,Complete
1907,37,8,7,16,30.9,63.6,48.5,Complete
1908,37,8,8,12,24.9,48.2,53.7,Complete
1909,37,8,9,89,18.3,31.9,96.0,Complete
1910,37,8,10,76,21.5,37.4,83.1,Complete
1911,38,4,1,33,108.0,207.7,49.9,Complete
1912,38,4,2,37,114.9,194.2,50.2,Complete
1913,38,4,3,99,105.6,221.8,51.6,Estimated
1914,38,4,4,58,115.2,207.9,51.0,Complete
1915,38,4,5,61,107.0,228.1,48.0,Complete
1916,38,4,6,27,84.9,164.1,58.6,Complete
1917,38,4,7,31,151.2,255.2,36.0,Complete
1918,38,4,8,37,136.0,234.1,42.2,Complete
1919,38,4,9,101,91.5,188.2,59.3,Complete
1920,38,4,10,25,108.8,201.0,53.0,Complete
1921,38,7,1,53,30.3,50.8,52.3,Complete
1922,38,7,2,81,28.9,55.1,43.9,Complete
1923,38,7,3,75,22.2,45.6,56.1,Complete
1924,38,7,4,45,22.0,43.7,62.5,Complete
1925,38,7,5,75,24.6,41.2,54.7,Complete
1926,38,7,6,56,26.6,56.1,45.8,Complete
1927,38,7,7,54,31.2,63.3,46.2,Complete
1928,38,7,8,25,34.5,70.9,41.2,Partial
1929,38,7,9,68,24.0,53.2,48.5,Complete
1930,38,7,10,35,24.4,45.9,53.1,Complete
1931,38,8,1,53,25.3,52.3,54.2,Estimated
1932,38,8,2,57,28.8,61.8,44.4,Complete
1933,38,8,3,45,21.4,47.0,67.0,Estimated
1934,38,8,4,51,24.0,44.9,55.1,Complete
1935,38,8,5,40,26.6,47.7,54.5,Complete
1936,38,8,6,100,22.1,48.7,57.1,Complete
1937,38,8,7,45,49.0,87.2,30.1,Complete
1938,38,8,8,31,43.4,78.0,35.0,Complete
1939,38,8,9,117,27.8,53.9,48.2,Complete
1940,38,8,10,99,27.4,49.9,61.1,Complete
1941,39,2,1,46,112.8,198.8,73.9,Complete
1942,39,2,2,53,116.5,233.1,79.6,Partial
1943,39,2,3,61,100.0,203.8,91.6,Partial
1944,39,2,4,61,103.9,220.7,72.3,Complete
1945,39,2,5,81,127.8,245.5,61.0,Complete
1946,39,2,6,27,116.6,246.6,77.4,Complete
1947,39,2,7,26,184.5,316.7,46.7,Complete
1948,39,2,8,25,141.1,291.3,54.2,Complete
1949,39,2,9,69,90.5,188.9,96.6,Complete
1950,39,2,10,111,140.2,252.5,74.8,Complete
1951,39,5,1,75,14.4,30.5,91.9,Complete
1952,39,5,2,43,19.4,39.1,58.3,Complete
1953,39,5,3,35,19.6,37.2,69.2,Complete
1954,39,5,4,51,17.5,29.4,88.7,Complete
1955,39,5,5,68,17.7,29.6,87.4,Complete
1956,39,5,6,84,21.4,37.3,62.0,Estimated
1957,39,5,7,39,23.1,49.9,54.0,Complete
1958,39,5,8,20,29.5,50.7,46.3,Complete
1959,39,5,9,96,15.6,29.9,96.0,Complete
1960,39,5,10,26,17.6,30.3,75.4,Complete
1961,39,8,1,63,23.0,41.5,64.6,Complete
1962,39,8,2,54,20.6,40.8,74.3,Complete
1963,39,8,3,29,19.8,37.5,64.2,Complete
1964,39,8,4,58,16.5,31.3,86.3,Partial
1965,39,8,5,41,17.7,34.1,81.4,Complete
1966,39,8,6,65,17.7,34.2,87.8,Complete
1967,39,8,7,33,27.6,52.1,52.3,Complete
1968,39,8,8,17,29.9,56.6,45.8,Complete
1969,39,8,9,90,22.5,37.5,67.8,Complete
1970,39,8,10,22,17.9,37.6,74.3,Partial
1971,40,4,1,66,76.2,134.2,69.1,Complete
1972,40,4,2,19,81.1,140.9,68.1,Complete
1973,40,4,3,50,63.1,122.7,88.5,Complete
1974,40,4,4,53,55.4,114.8,92.4,Complete
1975,40,4,5,69,70.1,126.9,74.1,Complete
1976,40,4,6,31,76.6,128.5,73.1,Complete
1977,40,4,7,22,91.1,178.3,55.2,Complete
1978,40,4,8,35,84.2,152.7,68.7,Partial
1979,40,4,9,44,60.6,124.7,88.6,Complete
1980,40,4,10,108,56.8,123.1,85.7,Complete
1981,40,8,1,28,16.7,36.1,72.4,Complete
1982,40,8,2,70,16.2,29.2,100.0,Partial
1983,40,8,3,23,19.4,36.8,71.0,Partial
1984,40,8,4,49,15.1,30.6,100.0,Complete
1985,40,8,5,44,15.8,34.4,70.9,Estimated
1986,40,8,6,54,16.0,32.4,86.6,Complete
1987,40,8,7,15,27.0,46.8,55.5,Complete
1988,40,8,8,36,21.5,44.5,58.1,Complete
1989,40,8,9,76,16.9,30.0,82.2,Complete
1990,40,8,10,42,15.1,31.5,76.9,Complete
1991,41,8,1,46,24.8,42.5,57.0,Complete
1992,41,8,2,24,20.3,39.8,69.7,Complete
1993,41,8,3,68,20.5,41.9,69.3,Complete
1994,41,8,4,55,25.9,44.4,54.1,Complete
1995,41,8,5,71,23.8,45.8,57.8,Complete
1996,41,8,6,44,22.3,42.8,60.3,Complete
1997,41,8,7,35,39.1,69.0,36.7,Complete
1998,41,8,8,16,33.4,72.0,43.4,Partial
1999,41,8,9,85,22.0,38.3,69.9,Complete
2000,41,8,10,57,23.6,47.0,51.2,Complete
2001,42,8,1,65,17.9,37.0,77.0,Complete
2002,42,8,2,24,21.4,40.6,72.5,Complete
2003,42,8,3,29,23.3,40.4,72.2,Estimated
2004,42,8,4,49,18.7,32.2,83.5,Complete
2005,42,8,5,83,16.5,29.8,100.0,Complete
2006,42,8,6,43,17.7,37.5,66.4,Complete
2007,42,8,7,18,24.2,47.0,51.1,Partial
2008,42,8,8,43,25.1,49.5,56.2,Complete
2009,42,8,9,68,13.5,29.8,100.0,Complete
2010,42,8,10,28,17.3,31.0,89.6,Complete
2011,43,8,1,20,24.8,46.8,66.2,Complete
2012,43,8,2,48,23.7,39.5,73.5,Partial
2013,43,8,3,17,23.0,39.3,77.1,Complete
2014,43,8,4,32,25.0,46.5,55.0,Complete
2015,43,8,5,56,23.1,43.2,64.7,Complete
2016,43,8,6,32,22.9,49.7,53.6,Complete
2017,43,8,7,30,30.3,63.2,41.3,Complete
2018,43,8,8,19,36.0,65.2,40.7,Complete
2019,43,8,9,58,20.9,43.4,58.9,Estimated
2020,43,8,10,56,24.2,44.3,54.9,Estimated
2021,44,1,1,187,130.1,277.6,54.1,Partial
2022,44,1,2,182,126.8,222.8,81.9,Partial
2023,44,1,3,162,127.2,253.5,63.1,Estimated
2024,44,1,4,90,127.3,260.3,66.9,Complete
2025,44,1,5,164,96.0,203.3,81.8,Complete
2026,44,1,6,111,110.1,211.8,85.7,Complete
2027,44,1,7,97,198.2,344.1,44.8,Complete
2028,44,1,8,139,146.9,281.5,67.4,Complete
2029,44,1,9,332,133.9,250.1,73.1,Estimated
2030,44,1,10,264,141.9,240.1,69.3,Estimated
2031,44,2,1,120,155.6,270.7,63.0,Complete
2032,44,2,2,161,111.2,224.7,67.2,Complete
2033,44,2,3,239,124.3,232.2,74.3,Complete
2034,44,2,4,163,104.8,200.1,89.3,Estimated
2035,44,2,5,73,124.2,233.2,66.3,Complete
2036,44,2,6,231,98.4,210.8,86.7,Complete
2037,44,2,7,129,202.4,358.7,51.9,Complete
2038,44,2,8,36,212.8,359.8,42.8,Complete
2039,44,2,9,115,114.3,194.0,81.0,Complete
2040,44,2,10,324,92.6,191.3,80.6,Complete
2041,44,3,1,254,1.4,3.0,57.1,Complete
2042,44,3,2,300,1.6,2.9,63.9,Complete
2043,44,3,3,350,1.1,2.5,67.3,Complete
2044,44,3,4,187,1.3,2.6,66.1,Complete
2045,44,3,5,250,1.4,2.6,79.7,Complete
2046,44,3,6,242,1.5,2.9,70.9,Complete
2047,44,3,7,246,1.8,3.8,53.5,Complete
2048,44,3,8,355,1.6,3.3,61.0,Complete
2049,44,3,9,257,1.1,2.1,86.5,Complete
2050,44,3,10,291,1.7,2.8,73.1,Complete
2051,44,4,1,306,89.2,152.1,69.7,Partial
2052,44,4,2,121,83.0,142.7,73.7,Estimated
2053,44,4,3,115,73.6,136.7,72.1,Complete
2054,44,4,4,76,97.6,165.2,70.0,Complete
2055,44,4,5,234,88.0,163.5,57.4,Complete
2056,44,4,6,228,91.0,154.4,60.9,Complete
2057,44,4,7,100,107.3,208.3,43.8,Partial
2058,44,4,8,71,98.0,170.4,66.0,Partial
2059,44,4,9,314,69.4,119.9,90.1,Complete
2060,44,4,10,249,72.2,123.1,89.8,Complete
2061,44,5,1,133,22.1,38.5,59.3,Complete
2062,44,5,2,113,18.5,31.0,85.4,Complete
2063,44,5,3,86,18.7,34.0,71.8,Complete
2064,44,5,4,204,17.0,33.3,71.3,Complete
2065,44,5,5,75,16.9,31.6,85.8,Complete
2066,44,5,6,73,19.0,36.4,65.1,Complete
2067,44,5,7,61,22.8,43.7,66.9,Complete
2068,44,5,8,145,29.1,48.5,49.5,Complete
2069,44,5,9,177,17.0,34.4,71.2,Partial
2070,44,5,10,122,17.3,32.6,71.4,Complete
2071,44,6,1,250,10.8,19.3,69.1,Partial
2072,44,6,2,255,9.8,19.9,70.4,Complete
2073,44,6,3,205,10.4,20.1,61.2,Complete
2074,44,6,4,302,8.3,15.6,93.7,Complete
2075,44,6,5,260,10.8,19.1,62.7,Complete
2076,44,6,6,250,8.3,17.9,76.6,Complete
2077,44,6,7,272,14.7,26.8,48.6,Complete
2078,44,6,8,211,15.7,28.8,49.3,Complete
2079,44,6,9,203,11.2,20.3,62.3,Complete
2080,44,6,10,426,9.3,19.3,61.3,Complete
2081,44,7,1,95,18.6,32.0,74.9,Complete
2082,44,7,2,249,18.4,33.3,84.1,Complete
2083,44,7,3,304,18.8,31.5,83.6,Partial
2084,44,7,4,248,20.0,36.4,62.3,Complete
2085,44,7,5,125,19.5,34.8,69.5,Complete
2086,44,7,6,228,15.5,31.2,85.7,Complete
2087,44,7,7,99,28.8,55.7,42.5,Complete
2088,44,7,8,56,26.6,57.7,40.7,Partial
2089,44,7,9,337,20.7,37.0,71.4,Complete
2090,44,7,10,205,23.4,39.9,63.3,Complete
2091,44,8,1,131,19.6,38.6,71.1,Complete
2092,44,8,2,241,21.0,36.1,79.8,Complete
2093,44,8,3,118,20.1,39.4,71.6,Complete
2094,44,8,4,208,20.6,39.9,72.8,Complete
2095,44,8,5,120,19.1,33.3,77.5,Complete
2096,44,8,6,165,19.7,36.2,81.5,Complete
2097,44,8,7,36,25.3,51.6,54.3,Complete
2098,44,8,8,65,30.1,54.3,49.1,Complete
2099,44,8,9,213,21.7,39.2,72.9,Estimated
2100,44,8,10,167,23.7,40.2,68.6,Complete
2101,45,1,1,237,117.8,223.8,73.6,Estimated
2102,45,1,2,239,120.8,227.0,66.0,Complete
2103,45,1,3,407,95.2,206.9,83.2,Complete
2104,45,1,4,394,108.8,196.2,83.2,Complete
2105,45,1,5,267,129.8,220.9,76.6,Complete
2106,45,1,6,274,106.3,192.1,78.6,Complete
2107,45,1,7,132,142.9,285.0,63.4,Complete
2108,45,1,8,230,178.4,329.2,44.9,Estimated
2109,45,1,9,145,93.5,185.6,94.8,Complete
2110,45,1,10,357,105.8,182.3,82.6,Complete
2111,45,2,1,397,140.0,233.5,65.9,Complete
2112,45,2,2,290,96.8,193.4,96.2,Complete
2113,45,2,3,199,98.0,193.2,84.9,Complete
2114,45,2,4,159,110.7,237.0,69.9,Complete
2115,45,2,5,286,106.3,203.4,89.7,Complete
2116,45,2,6,103,94.2,174.8,88.8,Complete
2117,45,2,7,155,145.4,277.5,61.8,Complete
2118,45,2,8,69,159.7,340.2,47.8,Complete
2119,45,2,9,195,93.6,169.8,92.8,Complete
2120,45,2,10,380,90.6,194.5,91.7,Complete
2121,45,3,1,378,1.4,2.4,84.8,Complete
2122,45,3,2,318,1.1,2.5,73.0,Partial
2123,45,3,3,413,1.3,2.5,67.9,Complete
2124,45,3,4,352,1.0,2.1,96.8,Complete
2125,45,3,5,405,1.1,2.1,100.0,Complete
2126,45,3,6,514,1.4,2.5,66.0,Complete
2127,45,3,7,372,2.0,3.8,46.6,Complete
2128,45,3,8,294,1.6,3.0,57.7,Complete
2129,45,3,9,499,1.3,2.5,77.0,Complete
2130,45,3,10,388,1.3,2.3,76.9,Complete
2131,45,4,1,280,59.9,116.9,79.2,Complete
2132,45,4,2,254,79.6,148.6,71.3,Complete
2133,45,4,3,243,72.7,132.1,88.5,Complete
2134,45,4,4,191,64.1,142.4,65.8,Partial
2135,45,4,5,260,62.5,106.6,84.4,Complete
2136,45,4,6,339,62.4,122.3,96.0,Complete
2137,45,4,7,202,91.2,191.7,52.2,Partial
2138,45,4,8,82,92.5,167.8,67.4,Complete
2139,45,4,9,297,80.9,143.0,70.8,Complete
2140,45,4,10,137,65.8,135.9,66.7,Complete
2141,45,5,1,290,18.0,30.4,93.0,Complete
2142,45,5,2,139,20.6,35.9,79.8,Complete
2143,45,5,3,239,18.5,33.2,71.5,Complete
2144,45,5,4,241,14.1,27.8,96.0,Complete
2145,45,5,5,121,17.9,34.2,70.3,Complete
2146,45,5,6,175,20.3,36.5,63.8,Complete
2147,45,5,7,184,25.9,48.7,52.6,Complete
2148,45,5,8,98,20.0,44.0,59.4,Partial
2149,45,5,9,324,15.8,35.0,70.7,Complete
2150,45,5,10,131,19.2,32.1,74.6,Partial
2151,45,6,1,399,9.4,18.5,67.8,Complete
2152,45,6,2,585,10.1,17.5,65.3,Complete
2153,45,6,3,519,8.0,17.0,76.8,Complete
2154,45,6,4,373,7.0,14.0,93.2,Partial
2155,45,6,5,381,7.4,13.6,100.0,Complete
2156,45,6,6,268,7.1,15.7,73.0,Complete
2157,45,6,7,312,11.6,21.2,56.2,Complete
2158,45,6,8,364,11.9,21.1,61.4,Partial
2159,45,6,9,319,8.3,14.3,93.6,Complete
2160,45,6,10,484,8.3,16.1,83.7,Complete
2161,45,7,1,283,18.1,31.3,87.7,Complete
2162,45,7,2,335,19.1,35.4,72.4,Complete
2163,45,7,3,89,20.7,35.9,67.6,Complete
2164,45,7,4,369,12.8,27.6,98.4,Complete
2165,45,7,5,124,14.7,29.7,81.7,Complete
2166,45,7,6,106,16.5,30.8,88.5,Complete
2167,45,7,7,128,21.8,42.3,67.5,Complete
2168,45,7,8,153,23.4,50.3,53.9,Estimated
2169,45,7,9,398,17.7,32.9,86.6,Complete
2170,45,7,10,403,16.0,29.8,80.1,Complete
2171,45,8,1,281,17.4,29.6,100.0,Complete
2172,45,8,2,251,22.3,40.2,73.5,Complete
2173,45,8,3,236,14.0,29.5,99.4,Complete
2174,45,8,4,158,14.6,30.6,87.0,Complete
2175,45,8,5,233,16.4,35.9,80.6,Complete
2176,45,8,6,330,13.5,28.3,100.0,Complete
2177,45,8,7,120,28.3,49.5,49.4,Complete
2178,45,8,8,133,20.0,44.5,62.6,Partial
2179,45,8,9,267,15.6,30.1,86.4,Complete
2180,45,8,10,282,15.5,34.3,75.3,Complete
2181,46,1,1,161,108.2,208.0,70.3,Complete
2182,46,1,2,186,114.5,191.1,97.8,Complete
2183,46,1,3,230,93.5,162.2,100.0,Complete
2184,46,1,4,162,110.9,203.3,90.3,Partial
2185,46,1,5,223,91.6,179.6,83.1,Complete
2186,46,1,6,268,99.1,209.9,90.7,Complete
2187,46,1,7,42,149.6,301.1,59.5,Partial
2188,46,1,8,101,137.6,290.8,55.8,Complete
2189,46,1,9,246,96.3,199.0,82.3,Complete
2190,46,1,10,279,89.8,172.9,88.2,Complete
2191,46,2,1,277,82.7,163.6,100.0,Complete
2192,46,2,2,314,105.5,177.3,95.8,Complete
2193,46,2,3,341,115.5,201.9,91.1,Complete
2194,46,2,4,162,104.9,205.1,80.5,Estimated
2195,46,2,5,290,78.2,172.0,96.2,Complete
2196,46,2,6,212,90.6,161.8,100.0,Complete
2197,46,2,7,84,122.7,239.2,72.5,Complete
2198,46,2,8,174,136.3,255.8,71.7,Complete
2199,46,2,9,82,121.4,203.2,86.9,Complete
2200,46,2,10,130,83.7,173.2,100.0,Complete
2201,46,3,1,285,1.4,2.3,76.4,Complete
2202,46,3,2,284,0.9,2.0,96.0,Complete
2203,46,3,3,345,1.1,2.0,96.3,Estimated
2204,46,3,4,286,1.2,2.3,80.1,Complete
2205,46,3,5,303,1.2,2.4,82.5,Complete
2206,46,3,6,256,1.2,2.1,81.7,Complete
2207,46,3,7,340,1.8,3.4,53.0,Complete
2208,46,3,8,322,1.6,3.0,66.6,Complete
2209,46,3,9,436,1.1,2.0,96.3,Complete
2210,46,3,10,502,1.1,2.0,85.4,Complete
2211,46,4,1,305,62.2,136.3,85.5,Complete
2212,46,4,2,261,56.4,103.0,94.3,Complete
2213,46,4,3,261,50.6,100.3,100.0,Complete
2214,46,4,4,115,61.3,131.2,72.8,Complete
2215,46,4,5,243,53.1,108.0,92.8,Complete
2216,46,4,6,256,65.2,113.0,94.2,Complete
2217,46,4,7,148,105.1,190.0,54.5,Complete
2218,46,4,8,191,106.8,183.3,55.7,Estimated
2219,46,4,9,240,47.2,98.2,100.0,Complete
2220,46,4,10,365,50.5,109.7,83.7,Complete
2221,46,5,1,370,14.7,28.1,85.4,Complete
2222,46,5,2,106,13.8,27.0,95.6,Complete
2223,46,5,3,330,12.8,26.1,100.0,Complete
2224,46,5,4,335,11.9,24.5,100.0,Complete
2225,46,5,5,401,15.4,30.3,81.9,Partial
2226,46,5,6,147,17.1,29.3,88.7,Complete
2227,46,5,7,60,23.2,40.7,71.0,Complete
2228,46,5,8,106,21.4,42.3,63.8,Partial
2229,46,5,9,173,15.9,28.5,95.4,Complete
2230,46,5,10,382,13.6,23.4,100.0,Complete
2231,46,6,1,307,8.1,16.4,78.5,Complete
2232,46,6,2,270,7.2,13.3,100.0,Complete
2233,46,6,3,301,6.7,12.4,100.0,Complete
2234,46,6,4,364,9.9,17.0,75.1,Complete
